"","mut","rec","seqnum","dualInf","rep","seq","simulated","geneconv","Condition","Method"
"28297",0.1,0.005,100,0,2,"seq_97",FALSE,FALSE,"TN","GENECONV"
"28298",0.1,0.005,100,0,2,"seq_98",FALSE,FALSE,"TN","GENECONV"
"28299",0.1,0.005,100,0,2,"seq_99",FALSE,FALSE,"TN","GENECONV"
"28300",0.1,0.005,100,0,2,"seq_100",FALSE,FALSE,"TN","GENECONV"
"28301",0.1,0.005,100,1,3,"seq_1",FALSE,FALSE,"TN","GENECONV"
"28302",0.1,0.005,100,1,3,"seq_2",FALSE,FALSE,"TN","GENECONV"
"28303",0.1,0.005,100,1,3,"seq_3",FALSE,FALSE,"TN","GENECONV"
"28304",0.1,0.005,100,1,3,"seq_4",FALSE,FALSE,"TN","GENECONV"
"28305",0.1,0.005,100,1,3,"seq_5",FALSE,FALSE,"TN","GENECONV"
"28306",0.1,0.005,100,1,3,"seq_6",FALSE,FALSE,"TN","GENECONV"
"28307",0.1,0.005,100,1,3,"seq_7",FALSE,FALSE,"TN","GENECONV"
"28308",0.1,0.005,100,1,3,"seq_8",FALSE,FALSE,"TN","GENECONV"
"28309",0.1,0.005,100,1,3,"seq_9",FALSE,FALSE,"TN","GENECONV"
"28310",0.1,0.005,100,1,3,"seq_10",FALSE,FALSE,"TN","GENECONV"
"28311",0.1,0.005,100,1,3,"seq_11",FALSE,FALSE,"TN","GENECONV"
"28312",0.1,0.005,100,1,3,"seq_12",FALSE,FALSE,"TN","GENECONV"
"28313",0.1,0.005,100,1,3,"seq_13",FALSE,FALSE,"TN","GENECONV"
"28314",0.1,0.005,100,1,3,"seq_14",FALSE,FALSE,"TN","GENECONV"
"28315",0.1,0.005,100,1,3,"seq_15",FALSE,FALSE,"TN","GENECONV"
"28316",0.1,0.005,100,1,3,"seq_16",FALSE,FALSE,"TN","GENECONV"
"28317",0.1,0.005,100,1,3,"seq_17",FALSE,FALSE,"TN","GENECONV"
"28318",0.1,0.005,100,1,3,"seq_18",FALSE,FALSE,"TN","GENECONV"
"28319",0.1,0.005,100,1,3,"seq_19",FALSE,FALSE,"TN","GENECONV"
"28320",0.1,0.005,100,1,3,"seq_20",FALSE,FALSE,"TN","GENECONV"
"28321",0.1,0.005,100,1,3,"seq_21",FALSE,FALSE,"TN","GENECONV"
"28322",0.1,0.005,100,1,3,"seq_22",FALSE,FALSE,"TN","GENECONV"
"28323",0.1,0.005,100,1,3,"seq_23",FALSE,FALSE,"TN","GENECONV"
"28324",0.1,0.005,100,1,3,"seq_24",FALSE,FALSE,"TN","GENECONV"
"28325",0.1,0.005,100,1,3,"seq_25",FALSE,FALSE,"TN","GENECONV"
"28326",0.1,0.005,100,1,3,"seq_26",FALSE,FALSE,"TN","GENECONV"
"28327",0.1,0.005,100,1,3,"seq_27",FALSE,FALSE,"TN","GENECONV"
"28328",0.1,0.005,100,1,3,"seq_28",FALSE,FALSE,"TN","GENECONV"
"28329",0.1,0.005,100,1,3,"seq_29",FALSE,FALSE,"TN","GENECONV"
"28330",0.1,0.005,100,1,3,"seq_30",FALSE,FALSE,"TN","GENECONV"
"28331",0.1,0.005,100,1,3,"seq_31",FALSE,FALSE,"TN","GENECONV"
"28332",0.1,0.005,100,1,3,"seq_32",FALSE,FALSE,"TN","GENECONV"
"28333",0.1,0.005,100,1,3,"seq_33",FALSE,FALSE,"TN","GENECONV"
"28334",0.1,0.005,100,1,3,"seq_34",FALSE,FALSE,"TN","GENECONV"
"28335",0.1,0.005,100,1,3,"seq_35",FALSE,FALSE,"TN","GENECONV"
"28336",0.1,0.005,100,1,3,"seq_36",FALSE,FALSE,"TN","GENECONV"
"28337",0.1,0.005,100,1,3,"seq_37",FALSE,FALSE,"TN","GENECONV"
"28338",0.1,0.005,100,1,3,"seq_38",FALSE,FALSE,"TN","GENECONV"
"28339",0.1,0.005,100,1,3,"seq_39",FALSE,FALSE,"TN","GENECONV"
"28340",0.1,0.005,100,1,3,"seq_40",FALSE,FALSE,"TN","GENECONV"
"28341",0.1,0.005,100,1,3,"seq_41",FALSE,FALSE,"TN","GENECONV"
"28342",0.1,0.005,100,1,3,"seq_42",FALSE,FALSE,"TN","GENECONV"
"28343",0.1,0.005,100,1,3,"seq_43",FALSE,FALSE,"TN","GENECONV"
"28344",0.1,0.005,100,1,3,"seq_44",FALSE,FALSE,"TN","GENECONV"
"28345",0.1,0.005,100,1,3,"seq_45",FALSE,FALSE,"TN","GENECONV"
"28346",0.1,0.005,100,1,3,"seq_46",FALSE,FALSE,"TN","GENECONV"
"28347",0.1,0.005,100,1,3,"seq_47",FALSE,FALSE,"TN","GENECONV"
"28348",0.1,0.005,100,1,3,"seq_48",FALSE,FALSE,"TN","GENECONV"
"28349",0.1,0.005,100,1,3,"seq_49",FALSE,FALSE,"TN","GENECONV"
"28350",0.1,0.005,100,1,3,"seq_50",FALSE,FALSE,"TN","GENECONV"
"28351",0.1,0.005,100,1,3,"seq_51",FALSE,FALSE,"TN","GENECONV"
"28352",0.1,0.005,100,1,3,"seq_52",FALSE,FALSE,"TN","GENECONV"
"28353",0.1,0.005,100,1,3,"seq_53",FALSE,FALSE,"TN","GENECONV"
"28354",0.1,0.005,100,1,3,"seq_54",FALSE,FALSE,"TN","GENECONV"
"28355",0.1,0.005,100,1,3,"seq_55",FALSE,FALSE,"TN","GENECONV"
"28356",0.1,0.005,100,1,3,"seq_56",FALSE,FALSE,"TN","GENECONV"
"28357",0.1,0.005,100,1,3,"seq_57",FALSE,FALSE,"TN","GENECONV"
"28358",0.1,0.005,100,1,3,"seq_58",FALSE,FALSE,"TN","GENECONV"
"28359",0.1,0.005,100,1,3,"seq_59",FALSE,FALSE,"TN","GENECONV"
"28360",0.1,0.005,100,1,3,"seq_60",FALSE,FALSE,"TN","GENECONV"
"28361",0.1,0.005,100,1,3,"seq_61",FALSE,FALSE,"TN","GENECONV"
"28362",0.1,0.005,100,1,3,"seq_62",FALSE,FALSE,"TN","GENECONV"
"28363",0.1,0.005,100,1,3,"seq_63",FALSE,FALSE,"TN","GENECONV"
"28364",0.1,0.005,100,1,3,"seq_64",FALSE,FALSE,"TN","GENECONV"
"28365",0.1,0.005,100,1,3,"seq_65",FALSE,FALSE,"TN","GENECONV"
"28366",0.1,0.005,100,1,3,"seq_66",FALSE,FALSE,"TN","GENECONV"
"28367",0.1,0.005,100,1,3,"seq_67",FALSE,FALSE,"TN","GENECONV"
"28368",0.1,0.005,100,1,3,"seq_68",FALSE,FALSE,"TN","GENECONV"
"28369",0.1,0.005,100,1,3,"seq_69",FALSE,FALSE,"TN","GENECONV"
"28370",0.1,0.005,100,1,3,"seq_70",FALSE,FALSE,"TN","GENECONV"
"28371",0.1,0.005,100,1,3,"seq_71",FALSE,FALSE,"TN","GENECONV"
"28372",0.1,0.005,100,1,3,"seq_72",FALSE,FALSE,"TN","GENECONV"
"28373",0.1,0.005,100,1,3,"seq_73",FALSE,FALSE,"TN","GENECONV"
"28374",0.1,0.005,100,1,3,"seq_74",FALSE,FALSE,"TN","GENECONV"
"28375",0.1,0.005,100,1,3,"seq_75",FALSE,FALSE,"TN","GENECONV"
"28376",0.1,0.005,100,1,3,"seq_76",FALSE,FALSE,"TN","GENECONV"
"28377",0.1,0.005,100,1,3,"seq_77",FALSE,FALSE,"TN","GENECONV"
"28378",0.1,0.005,100,1,3,"seq_78",FALSE,FALSE,"TN","GENECONV"
"28379",0.1,0.005,100,1,3,"seq_79",FALSE,FALSE,"TN","GENECONV"
"28380",0.1,0.005,100,1,3,"seq_80",FALSE,FALSE,"TN","GENECONV"
"28381",0.1,0.005,100,1,3,"seq_81",FALSE,FALSE,"TN","GENECONV"
"28382",0.1,0.005,100,1,3,"seq_82",FALSE,FALSE,"TN","GENECONV"
"28383",0.1,0.005,100,1,3,"seq_83",FALSE,FALSE,"TN","GENECONV"
"28384",0.1,0.005,100,1,3,"seq_84",FALSE,FALSE,"TN","GENECONV"
"28385",0.1,0.005,100,1,3,"seq_85",FALSE,FALSE,"TN","GENECONV"
"28386",0.1,0.005,100,1,3,"seq_86",FALSE,FALSE,"TN","GENECONV"
"28387",0.1,0.005,100,1,3,"seq_87",FALSE,FALSE,"TN","GENECONV"
"28388",0.1,0.005,100,1,3,"seq_88",FALSE,FALSE,"TN","GENECONV"
"28389",0.1,0.005,100,1,3,"seq_89",FALSE,FALSE,"TN","GENECONV"
"28390",0.1,0.005,100,1,3,"seq_90",FALSE,FALSE,"TN","GENECONV"
"28391",0.1,0.005,100,1,3,"seq_91",FALSE,FALSE,"TN","GENECONV"
"28392",0.1,0.005,100,1,3,"seq_92",FALSE,FALSE,"TN","GENECONV"
"28393",0.1,0.005,100,1,3,"seq_93",FALSE,FALSE,"TN","GENECONV"
"28394",0.1,0.005,100,1,3,"seq_94",FALSE,FALSE,"TN","GENECONV"
"28395",0.1,0.005,100,1,3,"seq_95",FALSE,FALSE,"TN","GENECONV"
"28396",0.1,0.005,100,1,3,"seq_96",FALSE,FALSE,"TN","GENECONV"
"28397",0.1,0.005,100,1,3,"seq_97",FALSE,FALSE,"TN","GENECONV"
"28398",0.1,0.005,100,1,3,"seq_98",FALSE,FALSE,"TN","GENECONV"
"28399",0.1,0.005,100,1,3,"seq_99",FALSE,FALSE,"TN","GENECONV"
"28400",0.1,0.005,100,1,3,"seq_100",FALSE,FALSE,"TN","GENECONV"
"28401",0.1,0.001,100,0,4,"seq_1",FALSE,FALSE,"TN","GENECONV"
"28402",0.1,0.001,100,0,4,"seq_2",FALSE,FALSE,"TN","GENECONV"
"28403",0.1,0.001,100,0,4,"seq_3",FALSE,FALSE,"TN","GENECONV"
"28404",0.1,0.001,100,0,4,"seq_4",FALSE,FALSE,"TN","GENECONV"
"28405",0.1,0.001,100,0,4,"seq_5",FALSE,FALSE,"TN","GENECONV"
"28406",0.1,0.001,100,0,4,"seq_6",FALSE,FALSE,"TN","GENECONV"
"28407",0.1,0.001,100,0,4,"seq_7",FALSE,FALSE,"TN","GENECONV"
"28408",0.1,0.001,100,0,4,"seq_8",FALSE,FALSE,"TN","GENECONV"
"28409",0.1,0.001,100,0,4,"seq_9",FALSE,FALSE,"TN","GENECONV"
"28410",0.1,0.001,100,0,4,"seq_10",FALSE,FALSE,"TN","GENECONV"
"28411",0.1,0.001,100,0,4,"seq_11",FALSE,FALSE,"TN","GENECONV"
"28412",0.1,0.001,100,0,4,"seq_12",FALSE,FALSE,"TN","GENECONV"
"28413",0.1,0.001,100,0,4,"seq_13",FALSE,FALSE,"TN","GENECONV"
"28414",0.1,0.001,100,0,4,"seq_14",FALSE,FALSE,"TN","GENECONV"
"28415",0.1,0.001,100,0,4,"seq_15",FALSE,FALSE,"TN","GENECONV"
"28416",0.1,0.001,100,0,4,"seq_16",FALSE,FALSE,"TN","GENECONV"
"28417",0.1,0.001,100,0,4,"seq_17",FALSE,FALSE,"TN","GENECONV"
"28418",0.1,0.001,100,0,4,"seq_18",FALSE,FALSE,"TN","GENECONV"
"28419",0.1,0.001,100,0,4,"seq_19",FALSE,FALSE,"TN","GENECONV"
"28420",0.1,0.001,100,0,4,"seq_20",FALSE,FALSE,"TN","GENECONV"
"28421",0.1,0.001,100,0,4,"seq_21",FALSE,FALSE,"TN","GENECONV"
"28422",0.1,0.001,100,0,4,"seq_22",FALSE,FALSE,"TN","GENECONV"
"28423",0.1,0.001,100,0,4,"seq_23",FALSE,FALSE,"TN","GENECONV"
"28424",0.1,0.001,100,0,4,"seq_24",FALSE,FALSE,"TN","GENECONV"
"28425",0.1,0.001,100,0,4,"seq_25",FALSE,FALSE,"TN","GENECONV"
"28426",0.1,0.001,100,0,4,"seq_26",FALSE,FALSE,"TN","GENECONV"
"28427",0.1,0.001,100,0,4,"seq_27",FALSE,FALSE,"TN","GENECONV"
"28428",0.1,0.001,100,0,4,"seq_28",FALSE,FALSE,"TN","GENECONV"
"28429",0.1,0.001,100,0,4,"seq_29",FALSE,FALSE,"TN","GENECONV"
"28430",0.1,0.001,100,0,4,"seq_30",FALSE,FALSE,"TN","GENECONV"
"28431",0.1,0.001,100,0,4,"seq_31",FALSE,FALSE,"TN","GENECONV"
"28432",0.1,0.001,100,0,4,"seq_32",FALSE,FALSE,"TN","GENECONV"
"28433",0.1,0.001,100,0,4,"seq_33",FALSE,FALSE,"TN","GENECONV"
"28434",0.1,0.001,100,0,4,"seq_34",FALSE,FALSE,"TN","GENECONV"
"28435",0.1,0.001,100,0,4,"seq_35",FALSE,FALSE,"TN","GENECONV"
"28436",0.1,0.001,100,0,4,"seq_36",FALSE,FALSE,"TN","GENECONV"
"28437",0.1,0.001,100,0,4,"seq_37",FALSE,FALSE,"TN","GENECONV"
"28438",0.1,0.001,100,0,4,"seq_38",FALSE,FALSE,"TN","GENECONV"
"28439",0.1,0.001,100,0,4,"seq_39",FALSE,FALSE,"TN","GENECONV"
"28440",0.1,0.001,100,0,4,"seq_40",FALSE,FALSE,"TN","GENECONV"
"28441",0.1,0.001,100,0,4,"seq_41",FALSE,FALSE,"TN","GENECONV"
"28442",0.1,0.001,100,0,4,"seq_42",FALSE,FALSE,"TN","GENECONV"
"28443",0.1,0.001,100,0,4,"seq_43",FALSE,FALSE,"TN","GENECONV"
"28444",0.1,0.001,100,0,4,"seq_44",FALSE,FALSE,"TN","GENECONV"
"28445",0.1,0.001,100,0,4,"seq_45",FALSE,FALSE,"TN","GENECONV"
"28446",0.1,0.001,100,0,4,"seq_46",FALSE,FALSE,"TN","GENECONV"
"28447",0.1,0.001,100,0,4,"seq_47",FALSE,FALSE,"TN","GENECONV"
"28448",0.1,0.001,100,0,4,"seq_48",FALSE,FALSE,"TN","GENECONV"
"28449",0.1,0.001,100,0,4,"seq_49",FALSE,FALSE,"TN","GENECONV"
"28450",0.1,0.001,100,0,4,"seq_50",FALSE,FALSE,"TN","GENECONV"
"28451",0.1,0.001,100,0,4,"seq_51",FALSE,FALSE,"TN","GENECONV"
"28452",0.1,0.001,100,0,4,"seq_52",FALSE,FALSE,"TN","GENECONV"
"28453",0.1,0.001,100,0,4,"seq_53",FALSE,FALSE,"TN","GENECONV"
"28454",0.1,0.001,100,0,4,"seq_54",FALSE,FALSE,"TN","GENECONV"
"28455",0.1,0.001,100,0,4,"seq_55",FALSE,FALSE,"TN","GENECONV"
"28456",0.1,0.001,100,0,4,"seq_56",FALSE,FALSE,"TN","GENECONV"
"28457",0.1,0.001,100,0,4,"seq_57",FALSE,FALSE,"TN","GENECONV"
"28458",0.1,0.001,100,0,4,"seq_58",FALSE,FALSE,"TN","GENECONV"
"28459",0.1,0.001,100,0,4,"seq_59",FALSE,FALSE,"TN","GENECONV"
"28460",0.1,0.001,100,0,4,"seq_60",FALSE,FALSE,"TN","GENECONV"
"28461",0.1,0.001,100,0,4,"seq_61",FALSE,FALSE,"TN","GENECONV"
"28462",0.1,0.001,100,0,4,"seq_62",FALSE,FALSE,"TN","GENECONV"
"28463",0.1,0.001,100,0,4,"seq_63",FALSE,FALSE,"TN","GENECONV"
"28464",0.1,0.001,100,0,4,"seq_64",FALSE,FALSE,"TN","GENECONV"
"28465",0.1,0.001,100,0,4,"seq_65",FALSE,FALSE,"TN","GENECONV"
"28466",0.1,0.001,100,0,4,"seq_66",FALSE,FALSE,"TN","GENECONV"
"28467",0.1,0.001,100,0,4,"seq_67",FALSE,FALSE,"TN","GENECONV"
"28468",0.1,0.001,100,0,4,"seq_68",FALSE,FALSE,"TN","GENECONV"
"28469",0.1,0.001,100,0,4,"seq_69",FALSE,FALSE,"TN","GENECONV"
"28470",0.1,0.001,100,0,4,"seq_70",FALSE,FALSE,"TN","GENECONV"
"28471",0.1,0.001,100,0,4,"seq_71",FALSE,FALSE,"TN","GENECONV"
"28472",0.1,0.001,100,0,4,"seq_72",FALSE,FALSE,"TN","GENECONV"
"28473",0.1,0.001,100,0,4,"seq_73",FALSE,FALSE,"TN","GENECONV"
"28474",0.1,0.001,100,0,4,"seq_74",FALSE,FALSE,"TN","GENECONV"
"28475",0.1,0.001,100,0,4,"seq_75",FALSE,FALSE,"TN","GENECONV"
"28476",0.1,0.001,100,0,4,"seq_76",FALSE,FALSE,"TN","GENECONV"
"28477",0.1,0.001,100,0,4,"seq_77",FALSE,FALSE,"TN","GENECONV"
"28478",0.1,0.001,100,0,4,"seq_78",FALSE,FALSE,"TN","GENECONV"
"28479",0.1,0.001,100,0,4,"seq_79",FALSE,FALSE,"TN","GENECONV"
"28480",0.1,0.001,100,0,4,"seq_80",FALSE,FALSE,"TN","GENECONV"
"28481",0.1,0.001,100,0,4,"seq_81",FALSE,FALSE,"TN","GENECONV"
"28482",0.1,0.001,100,0,4,"seq_82",FALSE,FALSE,"TN","GENECONV"
"28483",0.1,0.001,100,0,4,"seq_83",FALSE,FALSE,"TN","GENECONV"
"28484",0.1,0.001,100,0,4,"seq_84",FALSE,FALSE,"TN","GENECONV"
"28485",0.1,0.001,100,0,4,"seq_85",FALSE,FALSE,"TN","GENECONV"
"28486",0.1,0.001,100,0,4,"seq_86",FALSE,FALSE,"TN","GENECONV"
"28487",0.1,0.001,100,0,4,"seq_87",FALSE,FALSE,"TN","GENECONV"
"28488",0.1,0.001,100,0,4,"seq_88",FALSE,FALSE,"TN","GENECONV"
"28489",0.1,0.001,100,0,4,"seq_89",FALSE,FALSE,"TN","GENECONV"
"28490",0.1,0.001,100,0,4,"seq_90",FALSE,FALSE,"TN","GENECONV"
"28491",0.1,0.001,100,0,4,"seq_91",FALSE,FALSE,"TN","GENECONV"
"28492",0.1,0.001,100,0,4,"seq_92",FALSE,FALSE,"TN","GENECONV"
"28493",0.1,0.001,100,0,4,"seq_93",FALSE,FALSE,"TN","GENECONV"
"28494",0.1,0.001,100,0,4,"seq_94",FALSE,FALSE,"TN","GENECONV"
"28495",0.1,0.001,100,0,4,"seq_95",FALSE,FALSE,"TN","GENECONV"
"28496",0.1,0.001,100,0,4,"seq_96",FALSE,FALSE,"TN","GENECONV"
"28497",0.1,0.001,100,0,4,"seq_97",FALSE,FALSE,"TN","GENECONV"
"28498",0.1,0.001,100,0,4,"seq_98",FALSE,FALSE,"TN","GENECONV"
"28499",0.1,0.001,100,0,4,"seq_99",FALSE,FALSE,"TN","GENECONV"
"28500",0.1,0.001,100,0,4,"seq_100",FALSE,FALSE,"TN","GENECONV"
"28501",1e-04,0.05,100,1,3,"seq_1",FALSE,FALSE,"TN","GENECONV"
"28502",1e-04,0.05,100,1,3,"seq_2",TRUE,FALSE,"FN","GENECONV"
"28503",1e-04,0.05,100,1,3,"seq_3",FALSE,FALSE,"TN","GENECONV"
"28504",1e-04,0.05,100,1,3,"seq_4",FALSE,FALSE,"TN","GENECONV"
"28505",1e-04,0.05,100,1,3,"seq_5",FALSE,FALSE,"TN","GENECONV"
"28506",1e-04,0.05,100,1,3,"seq_6",FALSE,FALSE,"TN","GENECONV"
"28507",1e-04,0.05,100,1,3,"seq_7",FALSE,FALSE,"TN","GENECONV"
"28508",1e-04,0.05,100,1,3,"seq_8",FALSE,FALSE,"TN","GENECONV"
"28509",1e-04,0.05,100,1,3,"seq_9",FALSE,FALSE,"TN","GENECONV"
"28510",1e-04,0.05,100,1,3,"seq_10",FALSE,FALSE,"TN","GENECONV"
"28511",1e-04,0.05,100,1,3,"seq_11",FALSE,FALSE,"TN","GENECONV"
"28512",1e-04,0.05,100,1,3,"seq_12",TRUE,FALSE,"FN","GENECONV"
"28513",1e-04,0.05,100,1,3,"seq_13",FALSE,FALSE,"TN","GENECONV"
"28514",1e-04,0.05,100,1,3,"seq_14",FALSE,FALSE,"TN","GENECONV"
"28515",1e-04,0.05,100,1,3,"seq_15",FALSE,FALSE,"TN","GENECONV"
"28516",1e-04,0.05,100,1,3,"seq_16",FALSE,FALSE,"TN","GENECONV"
"28517",1e-04,0.05,100,1,3,"seq_17",FALSE,FALSE,"TN","GENECONV"
"28518",1e-04,0.05,100,1,3,"seq_18",FALSE,FALSE,"TN","GENECONV"
"28519",1e-04,0.05,100,1,3,"seq_19",FALSE,FALSE,"TN","GENECONV"
"28520",1e-04,0.05,100,1,3,"seq_20",FALSE,FALSE,"TN","GENECONV"
"28521",1e-04,0.05,100,1,3,"seq_21",FALSE,FALSE,"TN","GENECONV"
"28522",1e-04,0.05,100,1,3,"seq_22",FALSE,FALSE,"TN","GENECONV"
"28523",1e-04,0.05,100,1,3,"seq_23",FALSE,FALSE,"TN","GENECONV"
"28524",1e-04,0.05,100,1,3,"seq_24",FALSE,FALSE,"TN","GENECONV"
"28525",1e-04,0.05,100,1,3,"seq_25",FALSE,FALSE,"TN","GENECONV"
"28526",1e-04,0.05,100,1,3,"seq_26",FALSE,FALSE,"TN","GENECONV"
"28527",1e-04,0.05,100,1,3,"seq_27",FALSE,FALSE,"TN","GENECONV"
"28528",1e-04,0.05,100,1,3,"seq_28",FALSE,FALSE,"TN","GENECONV"
"28529",1e-04,0.05,100,1,3,"seq_29",FALSE,FALSE,"TN","GENECONV"
"28530",1e-04,0.05,100,1,3,"seq_30",FALSE,FALSE,"TN","GENECONV"
"28531",1e-04,0.05,100,1,3,"seq_31",FALSE,FALSE,"TN","GENECONV"
"28532",1e-04,0.05,100,1,3,"seq_32",FALSE,FALSE,"TN","GENECONV"
"28533",1e-04,0.05,100,1,3,"seq_33",FALSE,FALSE,"TN","GENECONV"
"28534",1e-04,0.05,100,1,3,"seq_34",FALSE,FALSE,"TN","GENECONV"
"28535",1e-04,0.05,100,1,3,"seq_35",FALSE,FALSE,"TN","GENECONV"
"28536",1e-04,0.05,100,1,3,"seq_36",FALSE,FALSE,"TN","GENECONV"
"28537",1e-04,0.05,100,1,3,"seq_37",FALSE,FALSE,"TN","GENECONV"
"28538",1e-04,0.05,100,1,3,"seq_38",FALSE,FALSE,"TN","GENECONV"
"28539",1e-04,0.05,100,1,3,"seq_39",FALSE,FALSE,"TN","GENECONV"
"28540",1e-04,0.05,100,1,3,"seq_40",FALSE,FALSE,"TN","GENECONV"
"28541",1e-04,0.05,100,1,3,"seq_41",FALSE,FALSE,"TN","GENECONV"
"28542",1e-04,0.05,100,1,3,"seq_42",TRUE,FALSE,"FN","GENECONV"
"28543",1e-04,0.05,100,1,3,"seq_43",FALSE,FALSE,"TN","GENECONV"
"28544",1e-04,0.05,100,1,3,"seq_44",FALSE,FALSE,"TN","GENECONV"
"28545",1e-04,0.05,100,1,3,"seq_45",FALSE,FALSE,"TN","GENECONV"
"28546",1e-04,0.05,100,1,3,"seq_46",FALSE,FALSE,"TN","GENECONV"
"28547",1e-04,0.05,100,1,3,"seq_47",FALSE,FALSE,"TN","GENECONV"
"28548",1e-04,0.05,100,1,3,"seq_48",FALSE,FALSE,"TN","GENECONV"
"28549",1e-04,0.05,100,1,3,"seq_49",FALSE,FALSE,"TN","GENECONV"
"28550",1e-04,0.05,100,1,3,"seq_50",TRUE,FALSE,"FN","GENECONV"
"28551",1e-04,0.05,100,1,3,"seq_51",FALSE,FALSE,"TN","GENECONV"
"28552",1e-04,0.05,100,1,3,"seq_52",FALSE,FALSE,"TN","GENECONV"
"28553",1e-04,0.05,100,1,3,"seq_53",FALSE,FALSE,"TN","GENECONV"
"28554",1e-04,0.05,100,1,3,"seq_54",TRUE,FALSE,"FN","GENECONV"
"28555",1e-04,0.05,100,1,3,"seq_55",FALSE,FALSE,"TN","GENECONV"
"28556",1e-04,0.05,100,1,3,"seq_56",FALSE,FALSE,"TN","GENECONV"
"28557",1e-04,0.05,100,1,3,"seq_57",FALSE,FALSE,"TN","GENECONV"
"28558",1e-04,0.05,100,1,3,"seq_58",TRUE,FALSE,"FN","GENECONV"
"28559",1e-04,0.05,100,1,3,"seq_59",FALSE,FALSE,"TN","GENECONV"
"28560",1e-04,0.05,100,1,3,"seq_60",FALSE,FALSE,"TN","GENECONV"
"28561",1e-04,0.05,100,1,3,"seq_61",FALSE,FALSE,"TN","GENECONV"
"28562",1e-04,0.05,100,1,3,"seq_62",FALSE,FALSE,"TN","GENECONV"
"28563",1e-04,0.05,100,1,3,"seq_63",FALSE,FALSE,"TN","GENECONV"
"28564",1e-04,0.05,100,1,3,"seq_64",FALSE,FALSE,"TN","GENECONV"
"28565",1e-04,0.05,100,1,3,"seq_65",FALSE,FALSE,"TN","GENECONV"
"28566",1e-04,0.05,100,1,3,"seq_66",FALSE,FALSE,"TN","GENECONV"
"28567",1e-04,0.05,100,1,3,"seq_67",FALSE,FALSE,"TN","GENECONV"
"28568",1e-04,0.05,100,1,3,"seq_68",FALSE,FALSE,"TN","GENECONV"
"28569",1e-04,0.05,100,1,3,"seq_69",FALSE,FALSE,"TN","GENECONV"
"28570",1e-04,0.05,100,1,3,"seq_70",FALSE,FALSE,"TN","GENECONV"
"28571",1e-04,0.05,100,1,3,"seq_71",FALSE,FALSE,"TN","GENECONV"
"28572",1e-04,0.05,100,1,3,"seq_72",FALSE,FALSE,"TN","GENECONV"
"28573",1e-04,0.05,100,1,3,"seq_73",TRUE,FALSE,"FN","GENECONV"
"28574",1e-04,0.05,100,1,3,"seq_74",FALSE,FALSE,"TN","GENECONV"
"28575",1e-04,0.05,100,1,3,"seq_75",FALSE,FALSE,"TN","GENECONV"
"28576",1e-04,0.05,100,1,3,"seq_76",FALSE,FALSE,"TN","GENECONV"
"28577",1e-04,0.05,100,1,3,"seq_77",FALSE,FALSE,"TN","GENECONV"
"28578",1e-04,0.05,100,1,3,"seq_78",FALSE,FALSE,"TN","GENECONV"
"28579",1e-04,0.05,100,1,3,"seq_79",FALSE,FALSE,"TN","GENECONV"
"28580",1e-04,0.05,100,1,3,"seq_80",FALSE,FALSE,"TN","GENECONV"
"28581",1e-04,0.05,100,1,3,"seq_81",FALSE,FALSE,"TN","GENECONV"
"28582",1e-04,0.05,100,1,3,"seq_82",FALSE,FALSE,"TN","GENECONV"
"28583",1e-04,0.05,100,1,3,"seq_83",FALSE,FALSE,"TN","GENECONV"
"28584",1e-04,0.05,100,1,3,"seq_84",FALSE,FALSE,"TN","GENECONV"
"28585",1e-04,0.05,100,1,3,"seq_85",FALSE,FALSE,"TN","GENECONV"
"28586",1e-04,0.05,100,1,3,"seq_86",FALSE,FALSE,"TN","GENECONV"
"28587",1e-04,0.05,100,1,3,"seq_87",FALSE,FALSE,"TN","GENECONV"
"28588",1e-04,0.05,100,1,3,"seq_88",FALSE,FALSE,"TN","GENECONV"
"28589",1e-04,0.05,100,1,3,"seq_89",FALSE,FALSE,"TN","GENECONV"
"28590",1e-04,0.05,100,1,3,"seq_90",FALSE,FALSE,"TN","GENECONV"
"28591",1e-04,0.05,100,1,3,"seq_91",FALSE,FALSE,"TN","GENECONV"
"28592",1e-04,0.05,100,1,3,"seq_92",FALSE,FALSE,"TN","GENECONV"
"28593",1e-04,0.05,100,1,3,"seq_93",FALSE,FALSE,"TN","GENECONV"
"28594",1e-04,0.05,100,1,3,"seq_94",FALSE,FALSE,"TN","GENECONV"
"28595",1e-04,0.05,100,1,3,"seq_95",FALSE,FALSE,"TN","GENECONV"
"28596",1e-04,0.05,100,1,3,"seq_96",FALSE,FALSE,"TN","GENECONV"
"28597",1e-04,0.05,100,1,3,"seq_97",FALSE,FALSE,"TN","GENECONV"
"28598",1e-04,0.05,100,1,3,"seq_98",FALSE,FALSE,"TN","GENECONV"
"28599",1e-04,0.05,100,1,3,"seq_99",FALSE,FALSE,"TN","GENECONV"
"28600",1e-04,0.05,100,1,3,"seq_100",FALSE,FALSE,"TN","GENECONV"
"28601",0.1,0.001,100,1,5,"seq_1",FALSE,FALSE,"TN","GENECONV"
"28602",0.1,0.001,100,1,5,"seq_2",FALSE,FALSE,"TN","GENECONV"
"28603",0.1,0.001,100,1,5,"seq_3",FALSE,FALSE,"TN","GENECONV"
