mut,rec,seqLen,dualInf,rep,generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
0.000010,0.0010,100,0.25,1,213,10000,0.8011881188118812,6.0,0.05000000000000001,0.983939166666667,1.0,3564,21.9281
0.000010,1.0E-7,100,0.5,3,213,10000,1.2906930693069307,7.0,0.004023313522338869,0.04153034090995789,0.07152557373046878,5614,57.4583
0.000010,1.0E-7,100,0.5,2,213,10000,0.2966336633663366,2.0,0.025000000000000012,0.49230458333333366,0.5000000000000001,8799,38.1134
0.0010,0.0000010,5000,0.25,1,213,10000,33.34633663366337,55.0,9.042245370370392E-6,0.09475611776403592,0.43402777777777796,13,201.1166
0.0010,1.0E-7,5000,1,1,213,10000,36.11485148514851,63.0,3.5156250000000004E-5,0.22170630379118747,1.0,18,200.5605
0.00010,1.0E-7,100,0.25,1,213,10000,2.42,8.0,0.0018084490740740763,0.3272808837890575,0.48225308641975295,2284,66.4933
0.0010,0.010,1000,0.05,1,213,10000,23.706336633663366,43.0,2.8610229492187534E-6,0.11085436736660267,0.5208333333333336,8,201.3124
0.0000010,0.010,100,0.9,2,213,10000,0.019801980198019802,1.0,0.02712673611111112,0.27065429687503273,0.2712673611111111,4607,3.4885
0.010,0.0010,1000,1,1,213,10000,73.01841584158416,112.0,3.910732137516982E-64,7.204169997037127E-52,4.218827018342668E-49,1,1797.6169
0.0010,0.010,2500,1,2,213,10000,15.500594059405941,38.0,4.577636718750002E-6,0.09597456358529032,0.43402777777777785,11,200.4519
0.0010,0.000010,100,1,2,213,10000,40.503762376237624,68.0,1.3183593750000015E-5,0.21338058790667433,1.0,10,201.443
0.00010,0.0000010,2500,0.05,3,213,10000,5.113267326732673,14.0,0.0013020833333333354,0.5930139033564297,0.6944444444444452,678,67.1165
0.000010,1.0E-7,100,1,2,213,10000,0.6558415841584159,4.0,0.0035762786865234375,0.07504791021347047,0.09536743164062501,7303,52.0615
0.00010,0.00010,5000,0.5,1,213,10000,3.6104950495049506,13.0,0.004166666666666671,0.7142200347221582,0.8333333333333337,2068,64.8903
0.010,0.0010,5000,0.05,3,213,10000,85.38633663366336,118.0,3.959616289235923E-64,7.900068340121932E-53,6.075110906413545E-50,1,1797.7815
0.000010,1.0E-7,2500,0.1,2,213,10000,0.41346534653465344,4.0,0.04822530864197538,0.48239691840279436,0.5787037037037043,7973,54.4676
0.00010,0.0010,2500,0.1,3,213,10000,5.847920792079208,13.0,0.010000000000000004,0.8529986319444459,1.0,216,58.6832
1.0E-7,1.0E-7,2500,0.05,3,213,10000,0.1302970297029703,1.0,3.683453542180355E-5,7.963258212839718E-5,1.4733814168721424E-4,9188,5.4335
1.0E-7,0.010,100,0.25,1,213,10000,0.03920792079207921,1.0,0.75,0.75,0.75,5986,0.3177
0.00010,0.0010,1000,0.25,1,213,10000,2.783366336633663,11.0,0.001085069444444446,0.4955168487172391,0.6944444444444452,2164,61.8828
0.000010,0.0000010,1000,0.25,2,213,10000,0.4102970297029703,4.0,0.03255208333333335,0.42460313585072024,0.5208333333333335,7388,43.5039
1.0E-7,0.0010,2500,1,2,213,10000,0.0,0.0,5.364418029785156E-4,0.005363130569458008,0.005364418029785158,7936,3.5078
0.0010,0.00010,5000,1,2,213,10000,20.72,42.0,8.690357208251972E-6,0.16747715802212915,0.8333333333333337,14,201.2661
0.000010,0.010,5000,0.25,3,213,10000,1.19009900990099,4.0,0.003352761268615729,0.04541770865519842,0.07152557373046878,4863,45.2509
0.0000010,0.000010,2500,0.05,1,213,10000,0.019801980198019802,1.0,0.10000000000000002,0.9981283333333333,1.0,9784,2.8406
0.000010,0.010,100,0.25,3,213,10000,0.5085148514851485,4.0,0.07500000000000002,0.9851283333333336,1.0,5981,24.765
1.0E-7,0.010,1000,0.05,2,213,10000,0.0,0.0,0.07500000000000002,0.7497825,0.75,9642,0.1085
1.0E-7,0.010,1000,1,3,213,10000,0.0,0.0,0.375,0.7498875,0.75,982,0.2901
0.00010,0.010,2500,0.5,2,213,10000,3.580792079207921,13.0,6.944444444444454E-4,0.5934768923610606,0.8333333333333334,951,66.4031
1.0E-7,1.0E-7,2500,0.5,3,213,10000,0.0,0.0,0.001005828380584717,0.002011455595493317,0.002011656761169434,9998,1.0074
0.0010,0.0000010,2500,0.1,1,213,10000,36.21980198019802,60.0,1.098632812500001E-5,0.20416321420468875,1.0,13,200.902
0.0000010,0.000010,100,0.1,3,213,10000,0.36396039603960395,3.0,4.8279762268066385E-4,0.004799458980560302,0.00482797622680664,8958,50.5614
0.010,0.0010,2500,0.25,2,213,10000,57.507128712871285,92.0,3.1676930313889067E-65,2.307026305756114E-52,3.73254814090071E-49,1,1796.9066
0.010,0.0010,2500,1,2,213,10000,83.90910891089109,150.0,4.0136383826593686E-68,1.536817568761422E-56,1.6255235449768933E-53,1,1797.8439
0.010,0.00010,5000,0.1,3,213,10000,83.9469306930693,170.0,1.881392991871624E-64,3.332268789916889E-53,4.987976154945887E-50,1,1798.0685
0.00010,0.0000010,5000,0.25,2,213,10000,1.9142574257425742,10.0,0.004340277777777781,0.49550287342467275,0.6944444444444446,4136,69.462
0.0000010,1.0E-7,5000,0.5,3,213,10000,0.039603960396039604,2.0,0.10000000000000002,0.99835,1.0,9750,24.3895
1.0E-7,0.00010,5000,1,3,213,10000,0.0,0.0,0.375,0.74975625,0.75,9775,0.255
0.000010,0.0000010,100,1,2,213,10000,0.6304950495049505,4.0,0.10000000000000002,0.984435833333334,1.0,7325,14.2336
0.000010,0.00010,5000,1,1,213,10000,0.548910891089109,4.0,0.0361689814814815,0.35646053361301383,0.43402777777777785,8601,40.1818
0.0000010,0.0000010,100,0.25,3,213,10000,0.019801980198019802,1.0,0.06944444444444445,0.6928923611110273,0.8333333333333331,9893,32.1421
0.00010,0.000010,1000,0.25,3,213,10000,3.8586138613861385,12.0,0.0034722222222222246,0.5963376736110658,0.6944444444444448,1085,63.684
0.010,0.000010,100,0.5,2,213,10000,77.9580198019802,182.0,3.7079534340902564E-60,1.4907933007355672E-49,6.480118300174769E-47,1,1797.7252
1.0E-7,0.00010,1000,0.25,2,213,10000,0.0,0.0,0.013732910156250007,0.01831008911132813,0.018310546875000007,9985,0.019
0.000010,0.00010,1000,0.05,3,213,10000,0.6491089108910891,4.0,0.05000000000000001,0.9881887500000004,1.0,7256,14.745
0.0000010,0.00010,5000,0.5,2,213,10000,0.0,0.0,0.10000000000000002,0.9991700000000001,1.0,9951,32.0763
0.0010,0.010,1000,1,1,213,10000,35.718217821782176,64.0,5.273437500000007E-5,0.19904146108878773,1.0,11,200.2121
1.0E-7,0.00010,1000,0.5,3,213,10000,0.019801980198019802,1.0,0.07500000000000002,0.7496325,0.75,9599,0.2868
1.0E-7,0.000010,5000,0.5,2,213,10000,0.0,0.0,0.375,0.7499625,0.75,9979,0.0524
0.0000010,0.0010,1000,0.25,2,213,10000,0.15247524752475247,2.0,0.009042245370370374,0.09242621527777295,0.1085069444444444,8688,5.193
0.0010,1.0E-7,100,0.5,1,213,10000,18.965940594059408,34.0,1.4467592592592617E-5,0.14743399438512472,0.6944444444444443,10,201.4016
0.00010,0.0000010,5000,0.5,3,213,10000,4.541386138613861,12.0,0.003750000000000002,0.8599463333333404,0.9999999999999999,523,61.2587
0.010,1.0E-7,100,0.25,2,213,10000,137.51148514851485,220.0,2.4140321836524996E-67,9.089525862598265E-56,1.0535171752557395E-52,1,1797.8527
1.0E-7,0.000010,100,1,3,213,10000,0.1801980198019802,1.0,8.147209882736215E-4,0.001115153878927231,0.0014483928680419933,9141,1.796
0.0010,0.010,100,0.5,2,213,10000,29.05881188118812,54.0,1.9775390625000045E-5,0.21364046695443575,1.0,22,200.6925
0.000010,0.010,2500,0.05,2,213,10000,0.6285148514851485,4.0,0.10000000000000002,0.986104166666667,1.0,5154,17.2554
0.0010,1.0E-7,1000,0.05,1,213,10000,32.93306930693069,58.0,2.343750000000002E-5,0.21542195722904897,1.0000000000000002,17,200.9668
0.000010,0.000010,5000,1,2,213,10000,0.4304950495049505,4.0,0.05000000000000001,0.9847583333333336,1.0,7650,21.9289
0.000010,0.000010,100,1,1,213,10000,0.36475247524752474,3.0,0.10000000000000002,0.9866112500000002,1.0,3862,49.7038
1.0E-7,0.0000010,100,0.1,3,213,10000,0.0,0.0,0.1875,0.3749625,0.375,9951,0.0775
0.0000010,0.0010,1000,0.1,3,213,10000,0.11643564356435644,2.0,0.10000000000000002,0.9980983333333333,1.0,9444,14.1467
0.00010,0.00010,2500,0,3,213,10000,4.963168316831683,13.0,0.005000000000000002,0.8614431250000085,1.0,321,60.4299
1.0E-7,0.0010,1000,1,1,213,10000,0.0,0.0,0.1875,0.3749625,0.375,7627,0.4672
0.00010,0.00010,2500,1,3,213,10000,6.222574257425743,15.0,0.010000000000000004,0.8550890833333414,1.0,703,59.6544
0.000010,1.0E-7,2500,0.25,1,213,10000,1.5231683168316832,7.0,0.009419005594135811,0.1967373077434191,0.25117348251028815,5339,49.1042
1.0E-7,1.0E-7,5000,0.25,2,213,10000,0.0,0.0,0.0010728836059570315,0.010726797580718995,0.010728836059570316,9997,0.0106
1.0E-7,0.0010,1000,1,3,213,10000,0.05900990099009901,2.0,0.375,0.74990625,0.75,7787,0.4223
0.0010,1.0E-7,2500,0.5,2,213,10000,28.534851485148515,50.0,2.083333333333338E-5,0.1779973944662491,0.8333333333333335,15,200.9667
0.00010,0.00010,2500,0,1,213,10000,6.019207920792079,14.0,0.005000000000000002,0.8509933750000076,1.0,532,59.0445
0.000010,1.0E-7,2500,0.25,3,213,10000,0.19762376237623763,3.0,0.08333333333333337,0.8217069444443299,0.8333333333333335,6440,30.6077
0.00010,0.00010,2500,1,1,213,10000,4.832871287128713,16.0,0.0010000000000000002,0.8573706583333421,1.0,453,61.1433
0.0000010,0.0010,1000,0.1,1,213,10000,0.11841584158415841,3.0,0.07500000000000002,0.7493774999999999,0.75,9354,13.8121
1.0E-7,0.0000010,100,0.1,1,213,10000,0.0,0.0,0.010299682617187507,0.020597305297851566,0.020599365234375007,9991,0.0288
0.000010,0.000010,100,1,3,213,10000,0.6467326732673268,4.0,0.08333333333333337,0.9638108333333332,1.0000000000000002,7192,51.243
0.000010,0.00010,2500,0.1,2,213,10000,0.5283168316831683,4.0,0.10000000000000002,0.9838808333333336,1.0,7600,16.8897
1.0E-7,0.010,2500,1,2,213,10000,0.0,0.0,8.046627044677737E-4,0.0016092181205749514,0.002145767211914063,776,0.3264
1.0E-7,0.000010,100,1,1,213,10000,0.0,0.0,0.07500000000000002,0.7499325,0.75,9970,0.0866
0.0010,1.0E-7,1000,0.05,3,213,10000,22.924752475247526,41.0,4.119873046875007E-6,0.13692422919230995,0.6249999999999999,10,201.2725
0.0010,1.0E-7,100,0.5,3,213,10000,35.566732673267325,59.0,1.1718750000000009E-5,0.21045188443805277,1.0,12,200.7422
0.0000010,0.000010,5000,0.25,2,213,10000,0.019801980198019802,1.0,0.017578125000000028,0.17459794921875002,0.17578125000000017,9724,41.8974
0.00010,0.0000010,5000,0.5,1,213,10000,3.9148514851485148,12.0,0.002500000000000003,0.8573452916666744,1.0,939,61.169
0.010,0.000010,2500,0.5,2,213,10000,67.35960396039604,119.0,8.602619990268116E-67,2.1143532738830516E-54,1.8041001717830684E-51,1,1797.9474
0.0010,0.0000010,2500,0.05,2,213,10000,21.576435643564356,42.0,1.2207031249999994E-5,0.11365250284630626,0.6944444444444432,13,201.1184
0.0010,0.010,1000,1,3,213,10000,28.064950495049505,56.0,4.3945312500000046E-5,0.21040686992786556,1.0,8,200.4801
0.0010,0.010,100,0.25,2,213,10000,35.95821782178218,57.0,1.4648437499999998E-5,0.20589178336334188,1.0,12,200.8386
1.0E-7,0.00010,1000,0.5,1,213,10000,0.0,0.0,3.2741809263825406E-4,6.548034434672444E-4,6.548361852765088E-4,9979,16.0143
0.00010,0.000010,1000,0.25,1,213,10000,2.088118811881188,8.0,0.00578703703703704,0.49612234358928325,0.5787037037037038,3180,72.1573
0.0000010,0.0000010,100,0.25,1,213,10000,0.35247524752475246,2.0,0.025,0.28207374999999996,0.37499999999999994,7362,34.2746
0.000010,0.00010,5000,1,3,213,10000,0.30534653465346534,2.0,0.01808449074074075,0.23738258476938512,0.2893518518518518,4570,50.4327
0.000010,0.00010,1000,0.05,1,213,10000,0.25702970297029704,2.0,0.016276041666666696,0.3205251736111444,0.4340277777777783,8973,47.2637
0.0000010,0.0010,100,0.9,2,213,10000,0.5924752475247524,2.0,0.010299682617187507,0.10029139995574952,0.10299682617187504,5972,22.6601
1.0E-7,0.00010,5000,1,1,213,10000,0.0,0.0,9.429641067981723E-4,0.0018858339171856646,0.0018859282135963449,9684,6.0862
0.0000010,1.0E-7,5000,0.5,1,213,10000,0.0,0.0,0.10000000000000002,0.9978366666666667,1.0,9900,2.4086
1.0E-7,1.0E-7,2500,0.5,1,213,10000,0.0,0.0,0.03255208333333332,0.06509277343749789,0.06510416666666666,9996,5.0107
1.0E-7,0.000010,1000,0.05,2,213,10000,0.0,0.0,0.1875,0.374934375,0.375,9996,0.0144
0.010,0.00010,5000,0.1,1,213,10000,77.7849504950495,116.0,1.7798176483634172E-63,1.79485906831808E-52,7.680140207614559E-50,1,1797.3946
0.0000010,0.000010,100,0.1,1,213,10000,0.6851485148514852,3.0,7.858034223318092E-5,8.53429992275778E-4,0.001571606844663619,6744,39.7936
0.010,0.0010,2500,0.1,2,213,10000,79.08752475247525,128.0,1.0850892536889633E-64,2.1463474791885754E-52,2.2475033072121676E-49,1,1797.3654
0.0010,0.0000010,2500,0.1,3,213,10000,30.646534653465345,53.0,3.125000000000005E-5,0.2150045110427286,1.0,10,201.0155
0.0000010,0.000010,2500,0.05,3,213,10000,0.019801980198019802,1.0,0.0017881393432617218,0.017881840467453006,0.02384185791015627,9857,29.2712
1.0E-7,0.010,1000,1,1,213,10000,0.0,0.0,0.28125000000000006,0.28125000000000006,0.28125000000000006,1116,0.2803
0.000010,0.010,100,0.25,1,213,10000,0.31564356435643565,3.0,0.05000000000000001,0.9715816666666673,1.0,8822,45.3888
0.00010,0.000010,1000,0.5,2,213,10000,1.8164356435643565,7.0,0.00578703703703704,0.4948281651877917,0.5787037037037038,3713,64.2611
0.000010,0.010,5000,0.25,1,213,10000,0.8312871287128712,4.0,0.021701388888888895,0.22681923948688765,0.32552083333333337,6091,42.6948
0.00010,0.00010,1000,0,2,213,10000,5.405940594059406,12.0,0.0025000000000000005,0.8659720416666737,1.0,475,61.3713
0.00010,0.00010,1000,1,2,213,10000,6.363960396039604,14.0,0.002500000000000003,0.8511615000000083,1.0,194,61.4315
0.00010,0.0010,1000,0.25,3,213,10000,2.934059405940594,9.0,0.00578703703703704,0.49571104600697874,0.5787037037037039,1143,63.5633
0.000010,0.0000010,5000,0.5,2,213,10000,0.4174257425742574,4.0,0.009419005594135811,0.1799627704384677,0.22605613425925958,8112,53.3748
0.010,0.0000010,5000,0.5,2,213,10000,90.28336633663366,175.0,1.0656630186474978E-83,4.5617250176769137E-66,1.5345547468521227E-62,1,1797.8288
0.010,0.00010,100,0.05,2,213,10000,72.7340594059406,142.0,4.435254508335986E-84,4.6203312346812036E-68,2.8385628853346823E-65,1,1797.0543
0.0010,0.00010,1000,0.1,2,213,10000,34.55326732673267,59.0,2.2605613425925962E-5,0.12186235491879725,0.6944444444444446,12,200.8791
0.000010,1.0E-7,5000,0.05,2,213,10000,0.33504950495049507,2.0,0.10000000000000002,0.9841800000000005,1.0,4593,41.579
1.0E-7,0.010,100,0.25,3,213,10000,0.4495049504950495,2.0,9.052455425262455E-5,5.544696841388941E-4,9.052455425262457E-4,6754,2.1699
1.0E-7,1.0E-7,2500,0.05,1,213,10000,0.0,0.0,0.1875,0.37498125,0.375,9898,0.0496
0.00010,0.0010,2500,0.1,1,213,10000,4.16019801980198,11.0,0.010000000000000004,0.8631093333333356,1.0000000000000002,691,57.6541
1.0E-7,1.0E-7,100,0.5,2,213,10000,0.0,0.0,0.1875,0.37486875,0.375,9993,0.0197
0.0000010,0.010,2500,0.1,2,213,10000,0.019801980198019802,1.0,0.0012069940567016608,0.012047269195318223,0.01206994056701661,9357,15.4862
0.010,0.000010,1000,0.25,2,213,10000,129.83168316831683,229.0,1.446785671585307E-65,6.925430980399281E-54,3.068591182113771E-51,1,1798.3259
0.000010,0.000010,1000,0.25,2,213,10000,1.441980198019802,4.0,0.008239746093749998,0.12861347579956056,0.16479492187500003,3631,55.4232
0.010,0.0010,5000,0.05,1,213,10000,64.22574257425742,213.0,1.2070160918262588E-65,1.3741237758779586E-54,4.000073024799005E-51,1,1797.3223
0.00010,0.00010,5000,0.5,3,213,10000,3.687722772277228,9.0,0.0031250000000000036,0.7150443402777129,0.8333333333333339,1654,66.0795
0.0000010,0.00010,1000,0.05,2,213,10000,0.019801980198019802,1.0,0.10000000000000002,0.9978433333333336,1.0,9692,5.5848
0.0010,0.00010,1000,0.05,2,213,10000,31.972673267326734,57.0,3.5156250000000065E-5,0.2123238214661768,1.0,11,200.7296
0.00010,0.0000010,2500,0.05,1,213,10000,3.08970297029703,11.0,0.005000000000000006,0.8529146666666751,1.0000000000000002,2050,64.6341
0.010,0.010,1000,0.5,2,213,10000,57.57564356435643,98.0,5.1791222706258566E-83,6.798392356882929E-66,8.949523283640064E-63,1,1797.451
0.010,0.0010,1000,1,3,213,10000,94.5970297029703,194.0,2.9001095868426995E-63,5.054324572557274E-52,1.5222095199419316E-49,1,1796.938
0.00010,0.000010,100,0.1,2,213,10000,5.565148514851485,15.0,0.025000000000000012,0.8543617708333355,1.0,310,59.3404
0.0010,0.0000010,5000,0.25,3,213,10000,27.865940594059406,46.0,2.441406250000001E-6,0.1093080618763328,0.520833333333333,18,200.5757
0.000010,0.0010,100,0.25,2,213,10000,1.0582178217821783,4.0,0.01831054687500004,0.22203486124674482,0.32552083333333376,4290,52.625
0.0010,0.010,1000,0.05,3,213,10000,17.74,32.0,1.017252604166664E-5,0.11325834086929569,0.5208333333333334,14,200.8678
0.00010,1.0E-7,100,0.25,3,213,10000,3.7706930693069305,15.0,0.0025117348251028804,0.2251923247914096,0.36168981481481466,1794,69.5482
0.0010,1.0E-7,5000,1,3,213,10000,24.51940594059406,40.0,3.2552083333333424E-6,0.17617530199227052,0.8333333333333343,12,200.8982
0.00010,1.0E-7,100,0.25,2,213,10000,4.981386138613861,11.0,0.005000000000000006,0.8625972986111127,1.0,628,60.0872
0.0010,0.010,1000,0.05,2,213,10000,22.814257425742575,40.0,9.765625000000005E-6,0.13338840733798704,0.625,13,200.7802
0.0000010,0.010,100,0.9,1,213,10000,0.07881188118811881,2.0,0.07500000000000002,0.7486937499999999,0.75,3721,5.2549
0.0010,1.0E-7,5000,1,2,213,10000,27.655445544554457,44.0,1.5258789062500016E-6,0.1435966565756918,0.6944444444444449,11,201.2277
0.000010,1.0E-7,100,0.5,1,213,10000,2.135049504950495,7.0,0.013732910156249995,0.16256608963012692,0.21972656249999992,4276,50.6912
0.0010,0.0000010,5000,0.25,2,213,10000,35.30831683168317,63.0,7.535204475308645E-6,0.12117952769179446,0.5787037037037037,9,201.0368
0.000010,0.0010,100,0.25,3,213,10000,0.1782178217821782,2.0,0.034722222222222224,0.3422203414351452,0.3472222222222222,8857,11.7125
0.00010,0.000010,100,0.1,3,213,10000,2.319009900990099,9.0,0.00694444444444445,0.5968945408950145,0.6944444444444449,3109,63.93
0.010,0.0010,1000,1,2,213,10000,75.05287128712871,150.0,1.812568491776622E-64,1.5657919423381133E-53,3.337158090681118E-50,1,1797.5334
0.010,0.010,1000,0.5,3,213,10000,54.79564356435644,101.0,1.2138567821779277E-82,1.401979115383085E-65,9.322420087125E-62,1,1797.2748
0.0010,0.010,2500,1,1,213,10000,33.24237623762376,55.0,9.375000000000016E-6,0.2216646331752744,1.0000000000000002,9,200.514
0.0010,0.000010,100,1,1,213,10000,27.023960396039605,55.0,2.929687500000005E-5,0.20038703550885945,1.0000000000000002,15,200.8545
0.0010,0.00010,1000,0.05,3,213,10000,34.05940594059406,60.0,3.662109375000005E-6,0.11835179373859428,0.5625000000000006,16,200.875
0.0000010,0.00010,1000,0.05,3,213,10000,0.0,0.0,0.02812500000000001,0.28097156250000005,0.28125000000000006,9871,33.168
0.000010,1.0E-7,100,1,1,213,10000,1.2685148514851485,4.0,0.006437301635742197,0.06770600080490113,0.08583068847656262,4860,47.5409
0.00010,0.00010,5000,0.5,2,213,10000,5.064554455445545,14.0,0.003750000000000002,0.8559065000000082,1.0,511,62.4657
0.000010,0.000010,1000,0.25,3,213,10000,0.4186138613861386,4.0,0.10000000000000002,0.9850633333333337,1.0,8081,20.1071
0.010,0.000010,1000,0.25,3,213,10000,119.1980198019802,188.0,7.697494066274663E-68,1.4395694764025541E-55,1.532306274799315E-52,1,1797.1663
0.0000010,0.010,2500,0.1,3,213,10000,1.0883168316831684,3.0,0.009374999999999996,0.12421011718750001,0.1875,5661,21.0405
1.0E-7,1.0E-7,100,0.5,3,213,10000,0.019801980198019802,1.0,0.0019311904907226558,0.0025744700431823728,0.002574920654296874,9941,19.0829
1.0E-7,0.010,100,0.25,2,213,10000,0.0,0.0,6.286427378654486E-4,0.0012572226114571097,0.0012572854757308973,8468,3.622
0.000010,1.0E-7,5000,0.05,3,213,10000,0.19801980198019803,2.0,0.10000000000000002,0.985274166666667,1.0,8641,25.7031
0.000010,1.0E-7,2500,0.1,1,213,10000,0.15603960396039604,2.0,0.09999999999999998,0.9830841666666668,0.9999999999999997,8856,45.873
0.0010,0.00010,1000,0.1,3,213,10000,25.085940594059405,45.0,7.324218750000011E-6,0.13433291754973375,0.6250000000000001,10,200.8319
0.010,0.0000010,5000,0.5,3,213,10000,60.474059405940594,93.0,1.7962780758761394E-84,5.67103148582997E-67,5.1094131936024136E-64,1,1798.0167
0.000010,0.0000010,5000,0.5,3,213,10000,0.6827722772277228,4.0,0.024414062500000038,0.2646576944987011,0.32552083333333376,5142,53.7577
0.010,0.00010,100,0.05,3,213,10000,50.24138613861386,102.0,5.481805651477736E-85,8.359357629967585E-68,1.995864528751102E-64,1,1797.2893
0.00010,0.0010,1000,0.25,2,213,10000,2.571089108910891,10.0,0.002170138888888892,0.3733592438874638,0.43402777777777823,1510,65.168
0.00010,0.00010,1000,1,3,213,10000,5.769504950495049,16.0,0.003750000000000002,0.8522981250000073,1.0,303,59.9367
0.00010,0.000010,1000,0.5,3,213,10000,5.136039603960396,12.0,0.005000000000000002,0.8567489652777802,1.0,354,56.9831
0.00010,0.00010,1000,0,3,213,10000,4.93029702970297,13.0,3.472222222222227E-4,0.5987096238425401,0.6944444444444444,1075,60.8539
0.000010,0.0000010,1000,0.25,1,213,10000,0.31405940594059406,3.0,0.03616898148148152,0.35756896219133344,0.4340277777777781,7760,44.8283
0.0010,0.00010,5000,1,1,213,10000,37.95188118811881,60.0,6.250000000000004E-6,0.20758681020285713,1.0,15,200.7408
1.0E-7,0.0010,2500,1,1,213,10000,0.03920792079207921,1.0,8.287770469905788E-5,1.666366756580828E-4,2.210072125308212E-4,9605,2.0581
1.0E-7,0.010,1000,0.05,1,213,10000,0.0,0.0,1.3260432751849275E-4,2.6519539460423397E-4,2.6520865503698555E-4,9693,2.0673
0.0000010,0.000010,2500,0.05,2,213,10000,0.09782178217821783,2.0,0.07500000000000002,0.7485275,0.75,9652,1.4869
0.010,0.0010,2500,0.25,1,213,10000,93.26554455445545,189.0,4.692878565020209E-68,3.9499596431236458E-56,2.3328425880626286E-53,1,1796.5477
0.010,0.0010,2500,1,1,213,10000,82.76633663366337,135.0,1.964544420290136E-68,1.708205756287505E-55,1.388914244721877E-52,1,1797.6897
0.0010,0.0000010,2500,0.1,2,213,10000,29.414059405940595,50.0,2.4719238281250032E-5,0.10804138109775097,0.5000000000000003,9,201.0718
0.010,0.0010,2500,0.1,3,213,10000,81.09742574257426,155.0,1.0274914259607942E-66,2.017958860353475E-55,1.9153828434991146E-52,1,1798.0827
0.00010,0.010,2500,0.5,1,213,10000,5.53029702970297,13.0,0.005000000000000002,0.8555385833333403,1.0,133,61.1111
1.0E-7,0.000010,1000,0.05,3,213,10000,0.0,0.0,2.09547579288483E-4,4.189903847873212E-4,4.1909515857696604E-4,9991,19.0068
0.000010,0.0000010,100,1,1,213,10000,0.5908910891089109,4.0,0.0050862630208333365,0.10339231137874821,0.13563368055555555,7757,56.9461
0.00010,0.0000010,5000,0.25,1,213,10000,2.4827722772277228,8.0,0.00555555555555556,0.4758499826389387,0.5555555555555558,1342,66.7997
1.0E-7,0.00010,1000,0.25,1,213,10000,0.0,0.0,2.3574102669954303E-4,4.714466922450812E-4,4.714820533990861E-4,9979,13.0228
0.0000010,0.0010,100,0.9,3,213,10000,0.039603960396039604,2.0,0.07500000000000002,0.74836875,0.7500000000000001,8988,3.9591
0.0000010,0.00010,5000,0.5,1,213,10000,0.05821782178217822,1.0,0.07500000000000002,0.7487999999999999,0.75,9674,6.8103
0.010,0.000010,100,0.5,1,213,10000,99.34811881188119,204.0,1.4648704924801572E-65,1.483098325912688E-54,1.8963309154603523E-51,1,1797.7324
0.000010,0.00010,5000,1,2,213,10000,1.6922772277227722,7.0,0.0020116567611694323,0.040600173175334923,0.053644180297851514,6382,30.4047
0.0010,0.010,100,0.25,3,213,10000,22.484158415841584,36.0,5.208333333333344E-6,0.17479374034819417,0.8333333333333334,11,200.963
0.0010,0.0000010,2500,0.05,3,213,10000,34.362376237623764,60.0,2.343750000000002E-5,0.20611323098008857,1.0000000000000002,8,200.6492
0.0010,0.010,1000,1,2,213,10000,19.98851485148515,39.0,5.7220458984374975E-6,0.11525253690505055,0.5208333333333334,11,200.848
0.010,1.0E-7,100,0.25,1,213,10000,114.38653465346535,199.0,5.15575037660926E-68,2.411859120455864E-55,2.883304590348466E-52,1,1797.268
0.010,0.000010,2500,0.5,3,213,10000,111.05782178217822,174.0,1.1990627565247665E-68,4.702600107609501E-58,5.519049345341813E-55,1,1798.0841
0.0010,1.0E-7,100,0.5,2,213,10000,28.345346534653466,47.0,1.6479492187500015E-6,0.2158947709052187,1.0000000000000002,13,200.214
0.0000010,0.000010,5000,0.25,3,213,10000,1.0495049504950495,4.0,0.02712673611111111,0.05416304976852086,0.05425347222222222,5019,37.5571
1.0E-7,0.000010,5000,0.5,1,213,10000,0.0,0.0,0.008477105034722227,0.016949123806425676,0.016954210069444454,9993,0.0213
0.0000010,0.0010,1000,0.25,1,213,10000,0.039603960396039604,2.0,0.0051498413085937535,0.05138709068298341,0.06866455078125004,9820,28.0919
0.0010,1.0E-7,1000,0.05,2,213,10000,26.522178217821782,49.0,6.591796875000007E-6,0.21768026327157466,1.0000000000000002,14,201.225
0.000010,0.000010,5000,1,1,213,10000,0.5508910891089109,4.0,0.03750000000000001,0.49256500000000025,0.5000000000000001,6492,24.2465
0.0010,0.010,100,0.5,1,213,10000,34.62990099009901,56.0,1.0546875000000021E-5,0.22035820130246406,1.0,10,200.8217
0.000010,0.010,2500,0.05,1,213,10000,0.5877227722772277,4.0,0.05000000000000001,0.9848275000000005,1.0,6304,11.3155
1.0E-7,0.010,2500,1,3,213,10000,0.03920792079207921,1.0,1.657554093981161E-4,3.340385887895536E-4,6.63021637592465E-4,5094,0.7096
0.000010,0.00010,2500,0.1,3,213,10000,1.361980198019802,5.0,0.003576278686523441,0.07439025044441225,0.09536743164062507,5217,53.9682
0.000010,0.000010,100,1,2,213,10000,0.9120792079207921,4.0,0.018750000000000013,0.20386651041664516,0.25000000000000006,7184,46.3962
0.000010,1.0E-7,2500,0.25,2,213,10000,0.356039603960396,4.0,0.05000000000000001,0.9845408333333336,1.0,7925,13.3472
1.0E-7,1.0E-7,5000,0.25,1,213,10000,0.0,0.0,0.5625,0.7499625,0.75,9998,0.0062
